10.876561	-0.856929	24.861088	32	24	14
-4.239270	-12.467546	39.772465	73	60	77
12.044085	1.674158	43.327576	183	165	164
9.972046	1.159055	36.110744	56	35	33
7.364709	-1.631781	28.853718	28	25	28
9.235978	1.071461	35.823097	142	131	126
9.819465	0.326433	37.158325	184	168	167
-11.128381	-9.500094	47.709816	177	179	182
9.338309	-2.420734	31.706306	34	33	43
10.941215	1.020923	42.143169	44	33	24
21.258932	-2.461586	37.664215	135	131	140
-1.219594	-2.278535	12.811280	179	179	191
14.512143	-4.914170	28.495098	67	66	88
8.932167	-2.113455	31.870916	208	194	195
1.140798	-2.952028	45.822147	154	152	160
9.257162	-2.149509	31.022898	182	185	194
10.156388	-1.973625	32.883507	128	124	134
2.418483	-3.192568	45.391827	32	29	35
11.217770	-2.668334	38.092293	197	200	211
20.865707	-6.627414	40.322578	170	169	187
10.252537	-2.398670	32.342690	35	31	42
9.759141	-2.217992	38.162773	84	79	78
21.877224	-2.792372	37.527313	174	167	171
2.223989	-2.860859	49.200073	20	11	22
10.915810	-1.429406	29.982275	37	33	44
-9.013614	9.122413	36.346886	29	19	22
-1.208659	-6.771827	32.685871	44	40	49
10.265252	-1.027936	26.568398	35	33	46
11.252037	-0.610460	30.080046	115	115	125
16.136103	-3.995303	38.113613	189	188	204
4.387063	-5.198405	46.580536	59	52	63
-14.754707	12.357450	46.878296	26	16	16
12.533685	-0.982875	27.984375	221	190	150
12.660514	-0.903355	25.794521	163	134	103
-1.304391	-6.337092	30.298264	212	210	218
9.931292	-0.943187	38.262497	166	162	171
21.424795	-5.582236	41.405346	89	87	107
14.139675	-9.971634	47.682377	111	78	85
8.692311	-1.079033	37.300892	65	61	71
16.561087	-4.190258	32.779659	184	182	202
10.465317	-0.959425	29.423428	193	189	200
10.774961	-0.903697	29.613779	203	199	210
-10.254405	-0.817562	36.358711	15	9	24
10.433935	-0.445965	27.145763	135	135	145
1.796962	-11.011573	35.539242	146	75	80
8.997802	0.617532	34.904594	144	132	122
18.068636	-1.210686	31.768391	94	79	68
8.780905	8.363769	37.968903	115	112	116
-10.215541	-0.510544	33.494221	21	14	28
14.076766	-3.001083	43.926029	99	95	106
-1.330209	-8.758290	33.610077	96	101	107
10.302356	-0.766163	26.805025	106	106	116
15.538166	-5.658925	46.661903	58	61	88
11.892355	-2.589983	46.362175	91	89	90
-8.205159	-6.998627	35.171856	188	190	192
17.840841	-5.642274	34.537178	170	169	187
18.538147	-4.693384	36.726105	135	136	153
18.361324	-4.330787	37.840332	156	156	168
13.630916	-3.441203	32.350029	186	185	202
18.794935	-3.234375	38.546062	213	200	196
9.122670	-2.158593	31.057337	197	200	211
10.601013	-2.542264	37.999966	221	201	200
10.300084	-0.952102	29.000912	185	181	192
11.488450	-0.971751	31.567947	192	188	199
1.037285	-1.195629	40.376114	146	142	151
25.382421	-3.103042	44.440884	27	20	23
9.655651	1.350975	34.916328	183	165	164
9.521357	1.079908	34.433247	71	48	45
12.736750	1.552786	48.450668	185	174	168
11.593029	-8.259752	39.477451	133	103	106
10.281126	9.857626	44.723793	146	143	147
9.015318	-2.357299	30.693974	88	83	92
24.816423	-3.179321	42.566475	188	181	184
11.495384	6.867606	44.682243	69	65	73
5.691708	-3.289395	38.282207	74	64	63
18.039766	-6.077047	35.392349	125	126	148
12.364251	-2.663222	38.561584	85	81	92
-11.290850	4.356857	29.011091	111	108	107
9.840134	-1.903237	31.900412	128	124	134
11.776028	-0.920701	26.411318	202	177	144
-11.623623	11.783610	46.928078	121	113	119
21.624315	-1.974097	38.198967	105	88	80
7.769487	0.456180	30.299389	74	67	62
14.533328	-1.095758	29.813107	215	179	136
13.530948	-0.955941	27.572289	181	144	109
-1.267440	-7.071440	34.153011	44	40	49
9.901484	-2.326964	31.355640	28	24	35
10.691678	-0.554075	28.552567	115	115	125
9.618662	-1.195361	41.273586	125	121	130
10.347755	-1.352395	28.548210	55	51	62
21.964649	-1.428593	38.632816	98	83	76
9.679361	-0.436911	25.344627	119	119	129
10.997507	-0.825828	28.439510	101	101	111
-8.990394	-0.725244	31.854197	12	6	21
16.986134	-5.735944	33.454391	173	175	197
9.944708	-0.752795	25.712465	113	113	123
11.117564	-2.148048	35.819099	74	70	81
9.931356	-1.685514	29.475880	29	25	36
10.474369	10.032533	45.503494	146	143	147
17.613344	-4.774840	34.292728	50	50	68
14.321819	-5.240231	43.279034	114	120	145
17.075411	-3.346812	36.144646	173	173	179
8.854380	-2.115178	28.256424	66	62	72
12.282769	-2.722067	47.725410	99	94	96
20.356421	-1.904237	35.945614	81	67	63
-11.695480	-9.445864	46.585808	151	144	142
-1.092864	-6.081977	29.356306	68	64	73
-8.569368	-0.694494	30.353874	12	6	21
10.491028	-0.474208	27.469372	135	135	145
20.773239	-6.540956	40.213676	129	128	147
10.030272	-7.187128	34.359818	133	103	106
-18.818346	7.355556	48.469799	181	179	187
10.274480	-2.770741	34.411175	93	87	94
11.214566	6.742878	43.689720	140	138	144
-6.345030	-7.116233	32.860325	89	92	101
9.667996	-2.296652	34.773796	225	210	210
10.933006	-1.374795	30.328758	53	49	60
-6.634518	-5.615424	28.309105	192	194	194
23.144846	-1.492478	40.713005	92	81	79
10.012235	-0.965461	26.266788	52	49	60
11.843873	1.320061	43.006710	181	160	149
13.038826	1.604806	49.630127	121	110	107
8.406670	1.145061	30.884474	191	168	169
0.856023	-4.995821	28.079721	199	202	211
14.411264	-3.388658	29.946075	198	198	210
5.893762	-3.455264	39.673889	134	125	122
0.931898	-1.034888	34.632008	160	156	165
17.513590	-4.426102	34.695305	168	166	186
10.351265	-2.410337	35.010654	193	198	207
10.210035	2.716120	29.261368	123	123	131
17.717321	-3.044912	36.369587	213	200	196
