-9.032860	8.493464	47.272934	149	144	142
15.827704	6.949086	38.918606	200	189	196
-3.697050	-2.301626	12.889377	140	136	145
-5.597956	-3.174935	16.214758	190	190	196
-11.100815	3.279226	22.622250	242	212	183
16.663385	6.307851	43.862747	162	161	164
-4.634829	-2.812783	14.645396	172	170	178
-2.928125	-1.851603	9.601243	157	155	163
16.797844	4.135956	36.987572	163	158	154
-5.608775	6.569574	30.074907	168	163	162
-6.271843	-3.350929	17.849195	17	21	24
-7.980369	8.047766	45.346581	158	148	149
21.399527	4.884135	47.121010	63	52	49
-4.223212	-2.420714	12.992127	22	23	31
-3.271684	-2.121829	11.487374	15	14	21
-7.057835	1.937464	21.160295	192	184	190
-7.019800	-4.058858	18.754969	184	181	188
-7.130600	8.032862	45.772034	159	154	151
-7.141191	2.002821	20.974907	43	37	32
-6.892416	0.853343	35.428280	207	198	194
19.898703	5.716944	41.226730	181	176	181
-8.483354	1.097972	36.293907	161	148	146
-10.271336	4.344532	46.379940	164	166	166
16.039072	7.114141	43.575733	201	194	199
-9.671914	7.104958	44.083679	25	14	17
-1.743230	-7.783613	47.333229	207	205	208
-6.672961	4.897299	30.379906	71	61	62
-6.957890	1.681667	20.203709	198	193	194
-7.908207	1.791533	21.409546	192	195	193
15.628720	7.176739	43.423901	168	168	168
-9.216529	1.791103	38.444687	144	142	143
-6.209900	1.324073	29.744926	176	162	158
11.385585	9.323966	40.058510	162	159	165
-10.129184	7.608570	44.932461	150	145	147
-6.997853	9.011476	37.382057	177	171	162
11.139608	8.932625	39.769485	189	187	194
-6.227478	7.762219	32.200073	28	19	12
16.181704	7.404193	43.717869	165	160	162
15.561476	7.451115	43.480907	131	131	132
-8.177231	9.017514	47.018471	178	172	172
-7.285636	8.996729	47.399284	176	167	163
19.574280	5.445533	41.078182	216	213	217
-6.208343	9.539713	38.570599	166	156	159
-7.878975	2.150405	39.305573	114	103	107
-10.613874	2.978893	23.578714	173	154	113
14.278658	5.617105	42.330280	182	176	183
-6.209501	-7.067322	49.793968	182	179	183
-10.307888	2.943392	23.313448	168	157	81
-8.543167	10.663660	44.245335	9	2	1
-6.629197	-3.611355	18.650373	171	175	180
-1.152997	-4.443165	25.675055	192	193	198
-8.305363	6.094029	37.701405	29	18	20
-7.096283	8.742054	36.412083	37	28	21
-2.835668	-1.845066	9.981092	15	14	21
17.158131	7.658808	46.710800	193	188	192
-3.636616	-2.174662	11.643289	70	68	76
-4.961059	-2.841706	15.274275	22	23	31
-7.900055	-3.896621	21.124617	179	177	185
11.943601	5.286460	29.418550	194	183	190
-3.202124	-2.196637	11.634097	96	94	102
-3.063489	-2.016403	10.647871	117	115	123
16.035872	7.064088	39.458347	179	168	175
-3.068857	-1.929257	10.059372	157	155	163
-10.448129	3.085153	21.356735	242	212	183
-6.836718	7.987871	36.550659	180	180	175
15.614991	5.917278	41.110935	162	161	164
-4.332353	-2.632986	13.661559	144	142	150
20.535658	5.848600	42.753517	207	204	208
-6.009548	4.453633	25.993313	12	7	1
-10.381327	2.987194	23.056650	163	142	106
-11.324969	2.982017	23.018900	168	151	109
12.456816	4.925572	37.169876	179	173	179
-13.536666	-7.054760	35.982964	142	147	146
-10.602192	-6.796566	38.501507	116	113	119
-10.050988	2.882066	22.686790	176	165	83
20.268162	5.623889	42.633499	167	166	169
-8.764361	1.134413	37.371326	152	142	144
16.072851	7.399501	44.683556	88	88	88
-3.497864	4.357430	18.074482	78	62	50
-7.321019	1.631053	35.130783	183	167	163
-11.246649	8.446705	49.990604	73	68	73
19.074179	4.728743	42.081898	191	181	180
-5.943600	5.131751	27.555908	53	44	26
19.028790	4.308320	41.984661	63	52	49
13.186977	5.940804	35.972599	114	110	109
-7.174684	2.014158	21.084793	43	37	32
-7.488369	1.984605	20.838860	116	38	48
-6.041646	9.289633	37.523911	166	156	159
-7.117834	1.899547	20.489548	209	198	194
-7.394620	2.027222	22.152714	172	164	169
-7.372123	8.140498	42.460571	178	172	172
14.737424	7.029451	41.177223	97	97	97
-6.561127	1.631874	19.701586	167	160	166
-6.839818	1.643451	19.828247	200	193	193
-7.127627	1.604249	19.394497	177	176	176
11.965266	9.818452	42.168621	182	179	185
-3.477349	-2.190893	11.424228	172	170	178
-7.464411	-4.071737	21.188223	99	102	109
-6.444032	-3.661774	18.760862	69	68	73
-6.274664	9.583193	38.865845	181	173	175
-7.256927	1.879743	20.787285	199	195	190
-6.686127	1.627983	19.974430	130	124	129
-6.878677	1.856133	20.547503	172	164	169
18.905300	4.277962	41.606560	63	52	49
8.412039	11.728423	49.899612	160	152	162
16.333685	4.040411	36.395100	204	194	193
11.702415	9.400979	40.918251	188	185	191
-12.168035	3.492321	27.206163	134	116	80
-9.940756	2.613637	20.271105	178	156	117
-9.656672	2.791147	21.482910	194	168	118
17.776937	5.105847	37.165550	210	207	211
-8.821802	6.468921	40.182507	25	14	17
12.280005	7.094818	35.758644	142	138	139
17.136303	7.713761	46.835400	165	162	166
14.400077	6.842443	40.280285	97	97	97
12.904771	10.362943	45.910183	166	166	178
-6.806359	7.427242	42.945347	185	183	181
-0.928655	-3.580559	20.684868	198	199	204
-3.519094	-1.927504	9.974006	174	178	182
16.889597	7.409562	41.443920	146	135	142
-6.758325	7.815707	36.010319	180	180	175
-2.973151	-1.810080	9.560117	74	72	80
-6.973567	8.547617	44.843506	183	175	171
13.041488	5.148438	39.068874	180	174	179
15.250774	5.794100	40.348488	143	142	145
-8.476281	8.624659	44.576824	189	185	178
-2.976313	-1.947079	10.774058	116	113	119
-6.134766	0.821496	26.169455	167	157	154
-8.619659	2.083744	24.669731	125	113	115
-2.502598	-1.717499	9.060486	108	106	114
-7.333104	1.961396	20.423761	116	38	48
-7.691658	9.405844	49.313797	186	178	173
-7.541106	1.811471	20.386349	163	160	159
18.326073	5.168865	38.476101	216	213	217
-7.479322	1.899588	21.299582	187	184	180
-6.200668	4.421896	26.499706	12	10	4
-5.753401	6.103838	35.785149	186	184	182
-7.276547	6.486145	37.149117	190	182	180
-5.655636	6.378356	29.959080	179	180	172
16.891884	4.137623	37.709709	205	195	194
12.799080	10.207785	44.623367	191	188	194
15.891649	7.132664	43.770214	29	26	31
16.652670	6.208745	43.750473	141	140	143
-7.026494	1.874500	21.041119	117	109	115
-10.088200	2.899756	22.719778	179	166	85
12.568699	4.908298	38.041920	180	174	179
-10.616951	7.719013	48.317318	17	12	15
-9.157170	-4.790390	24.367334	23	24	25
-7.766541	8.775350	39.338352	82	75	65
14.316961	6.221589	35.029896	206	193	201
-7.424389	2.035843	21.197140	182	131	132
-7.335225	1.019049	31.343733	167	157	154
-3.594430	-2.265772	11.875260	172	170	178
15.273232	8.753358	44.194012	128	123	123
-9.064427	2.698881	19.975397	92	63	6
-6.295995	2.435586	28.375957	28	30	30
-11.857260	3.106781	24.248402	184	163	98
-9.725833	3.148396	22.391619	77	49	8
-8.798916	2.140259	23.784325	184	184	181
-8.260233	2.100569	23.374924	190	186	182
16.776295	6.344413	43.632908	177	178	181
21.667625	6.220052	45.355015	215	213	216
-6.844554	3.292825	33.542301	164	154	156
-9.490745	2.734146	21.286304	206	175	122
-7.127494	7.559539	44.315334	184	182	180
14.062847	5.591304	42.155071	178	172	177
16.432861	4.067683	36.648987	204	194	193
-8.065767	8.193913	46.819134	182	172	173
