6.827028	-7.473620	25.878273	59	59	71
-6.544795	-6.126636	25.186497	163	153	148
-10.188743	-5.716557	20.662371	145	138	138
-7.087514	-6.274267	26.441187	212	193	171
-9.391400	-5.327658	22.610167	192	183	177
-9.496514	-4.820215	20.627872	96	126	115
-10.020225	-4.788915	20.930593	96	105	105
-12.727813	-3.270708	26.270430	156	140	134
7.393101	-7.861229	24.760284	32	20	32
-9.721765	-5.953677	27.621271	148	137	123
7.898970	-6.638588	22.880676	34	32	52
-5.812291	-5.900303	27.581631	168	158	151
-5.716082	-6.858778	26.349079	174	147	155
-8.909955	-5.490491	21.056440	129	127	150
-10.004457	-5.374118	26.008627	146	139	141
-4.551638	-6.860206	26.163818	158	146	143
-9.247405	-5.261963	26.120998	21	9	0
-9.307319	-5.495487	20.769886	138	134	154
-4.629968	-5.648828	28.421486	40	26	25
-10.046170	-5.214593	26.256075	103	89	83
-3.872917	-5.514198	28.669302	192	181	176
-4.577089	-6.976275	26.005142	150	141	137
-5.327102	-7.201301	26.834581	161	147	157
-9.584360	-6.353384	20.458742	29	28	31
7.332788	-7.293001	23.433662	154	151	166
-6.133040	-5.098001	27.752340	160	165	167
3.240155	-0.611442	29.912540	28	26	46
3.971502	-7.908820	25.560003	45	31	45
-5.791976	-4.626898	26.204094	94	87	93
8.350445	-6.743449	24.594751	127	126	141
8.705884	-7.118492	25.954786	136	136	148
5.363409	-7.592028	27.041321	34	25	38
-7.816848	-7.610436	24.649683	25	18	29
-6.289985	-4.723502	27.687723	39	22	17
4.052361	-7.269650	26.080400	47	38	51
-9.994666	-3.821830	18.644629	87	70	69
-10.870478	-2.347542	24.481842	142	116	112
-11.722858	-2.220542	22.293255	49	44	47
-9.702825	-4.162356	24.696802	144	125	135
-10.069695	-2.738936	27.038849	190	183	182
-9.606889	-6.300589	20.686741	129	130	133
4.399754	-6.220961	22.180630	175	170	181
-7.423892	-7.131777	23.410540	38	28	33
-9.079340	-2.889262	28.082108	200	188	186
-9.059583	-6.430006	22.590696	138	119	71
5.039104	-4.717205	30.051336	198	191	203
-5.380036	-4.605498	29.868931	45	25	21
-5.297532	-4.357616	27.534603	175	150	135
-9.677773	-3.319699	29.375542	49	46	52
5.189613	-7.255515	25.387651	197	185	198
-11.658596	-2.590897	22.432978	95	80	81
-5.109095	-4.210299	28.046156	44	19	13
7.523317	-7.050351	23.429533	162	157	175
-7.439879	-7.052728	23.460409	48	31	8
-6.145429	-3.509575	29.732380	64	44	41
-10.467211	-3.760238	24.952356	84	47	63
4.726388	-4.186371	28.534996	134	128	144
4.219773	-8.127884	27.158834	41	29	43
-6.694441	-3.391912	28.444700	41	20	11
-10.387927	-4.019030	27.440071	190	154	155
-4.211123	-3.934000	32.654514	191	172	166
-10.969760	-3.440288	23.596508	29	16	13
-10.476720	-3.099978	21.513630	45	30	29
-10.588570	-2.754087	21.834711	75	58	59
-11.264035	-3.666227	25.159626	75	41	54
-4.127105	-3.809183	30.093988	103	71	57
-11.145039	-3.393548	24.423643	192	174	176
-4.550565	-7.476818	25.561136	172	126	134
4.028580	-7.761148	26.188614	37	27	39
-11.212599	-3.321358	24.795446	136	109	116
-3.949419	-3.997841	30.148298	186	160	146
8.348584	-7.225604	24.011074	147	144	158
-9.373053	-5.776550	23.516605	116	88	76
-8.486448	-3.152192	20.532820	76	40	51
-7.360247	-6.968747	23.981401	67	36	14
-9.413816	-5.168877	20.540945	116	107	101
6.160435	-6.765929	23.356749	26	22	35
-10.101189	-6.101815	20.572111	97	92	93
-4.895025	-7.778514	26.865246	159	133	141
-3.303771	-7.220546	27.272455	171	166	178
-10.289414	-5.378969	20.951775	23	11	14
-8.812183	-3.954517	27.257355	179	158	151
-11.230767	-3.199161	24.612823	16	12	15
-7.556823	-6.728238	23.077681	53	27	1
-4.627275	-5.557745	30.143042	144	120	96
-7.525347	-2.862396	30.390812	17	18	15
6.686875	-7.548265	25.950853	115	118	129
-5.258894	-8.066730	30.006586	118	104	104
-8.909509	-3.779756	22.489445	144	125	135
-6.363252	-4.827702	28.063498	24	15	15
-10.160160	-6.677538	21.875120	133	134	137
-6.248248	-4.981128	28.166683	41	39	41
-6.666002	-5.595875	30.386591	103	108	109
4.587954	-4.347769	27.633896	149	142	156
-3.887597	-5.494830	28.599316	191	180	174
-5.043282	-4.789234	30.956087	24	13	7
-9.051809	-5.150089	25.541225	21	9	0
-9.870368	-5.312517	25.713415	101	96	98
-5.876692	-5.939723	27.715094	182	170	157
-11.091733	-3.478733	23.858864	47	35	33
-10.287099	-3.943615	27.146006	193	159	157
-9.896228	-5.016574	21.516798	94	127	118
-7.353392	-6.505537	27.434055	190	171	154
-7.141284	-6.629763	27.355898	202	190	181
-7.922310	-4.439749	16.028652	19	19	14
