1.748553	-0.568342	25.806290	31	21	27
7.564905	-7.228495	24.497025	31	42	33
-0.409137	0.169315	28.298370	175	170	172
-3.113465	-3.238940	25.782763	3	3	7
-3.202235	-3.333800	27.446499	193	193	203
-0.721913	-3.278490	27.052086	225	225	233
10.228621	-6.466421	23.369585	219	244	231
10.825830	-6.344081	23.011700	197	222	204
9.929206	-6.472556	23.566698	214	238	231
11.108331	-6.244097	22.818375	173	210	186
7.609502	-6.716804	24.641420	187	197	193
-7.174801	-4.093112	22.623068	168	168	167
8.281618	-6.649425	24.393930	216	242	234
12.054878	-5.995662	21.991615	181	217	200
2.093880	-1.351300	28.471144	44	42	40
2.115726	0.131550	27.267550	196	177	181
10.205748	-6.338191	23.426838	199	232	214
10.825046	-6.225966	23.011421	218	243	229
1.325950	-1.689067	28.236305	159	159	159
8.977088	-6.475371	24.117287	218	241	227
9.770185	-6.405927	22.322136	223	246	228
-0.232798	-5.785670	28.049246	49	49	59
8.722159	-7.299671	25.535816	218	243	231
9.307974	-6.431320	23.953077	224	241	235
9.461756	-6.083414	22.568359	214	240	230
8.247919	-7.472136	24.149153	198	223	196
8.294623	-6.509884	24.432241	209	243	221
1.685240	-1.088304	26.740664	182	172	173
11.551097	-6.452086	22.322117	195	220	203
-5.609532	-5.313754	24.254932	176	178	194
9.705034	-5.283003	24.087425	206	238	204
7.303878	-4.808948	16.686211	201	228	210
-5.117902	-5.166776	23.153152	174	177	186
9.661833	-6.825917	23.620195	209	234	216
11.098407	-5.912878	22.895609	221	245	234
12.494402	-5.594384	21.661718	173	199	177
8.631702	-7.018328	24.117193	233	243	237
10.294146	-5.521214	23.629906	200	234	207
8.937087	-7.291281	23.878563	190	209	191
4.940932	-4.219586	13.804857	197	218	195
7.869818	-6.746231	23.180912	235	250	245
7.618441	-7.131532	24.508026	183	198	185
8.316381	-6.276323	24.496336	184	214	201
11.119758	-5.429492	23.036997	190	222	199
12.461917	-6.289881	21.453110	176	195	181
8.340926	-5.817951	24.571653	189	218	203
7.683651	-5.866250	24.881496	198	210	199
16.325983	-9.243642	31.549629	211	240	221
12.512887	-5.220022	21.771095	181	200	192
11.641971	-5.415979	22.587227	192	231	207
11.577457	-5.429085	22.641788	178	212	187
8.260750	-7.335300	24.186718	191	218	192
